Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-11-09,ACE,EQ,43.3,41.9,44.25,38.5,43.3,43.6,42.54,215513,916775610000.0,1311,86667,0.4021
2015-11-10,ACE,EQ,43.6,43.75,44.6,42.65,43.25,42.95,43.54,165849,722176475000.0,835,89406,0.5391
2015-11-11,ACE,EQ,42.95,44.55,44.55,43.3,44.1,44.1,44.09,40445,178325310000.0,305,29513,0.7297
2015-11-13,ACE,EQ,44.1,45.0,46.5,44.75,45.5,45.35,45.55,449650,2048274860000.0002,3318,163008,0.3625
2015-11-16,ACE,EQ,45.35,45.35,45.8,43.5,43.5,44.1,44.54,186425,830306110000.0,1039,117619,0.6309
2015-11-17,ACE,EQ,44.1,44.5,44.9,43.05,43.5,43.5,43.98,167629,737278610000.0,1014,75672,0.4514
2015-11-18,ACE,EQ,43.5,43.2,44.7,42.75,43.0,43.1,43.56,217383,946986885000.0,1217,85209,0.392
2015-11-19,ACE,EQ,43.1,43.45,44.9,43.45,44.4,44.25,44.33,170907,757664155000.0,1187,92295,0.54
2015-11-20,ACE,EQ,44.25,44.6,45.3,44.05,44.35,44.4,44.75,157489,704774185000.0,682,101104,0.642
2015-11-23,ACE,EQ,44.4,44.8,45.2,43.8,44.5,44.2,44.53,153186,682087500000.0,853,83227,0.5433
2015-11-24,ACE,EQ,44.2,44.0,45.1,42.8,42.9,43.05,43.73,289541,1266180310000.0,1434,167875,0.5798
2015-11-26,ACE,EQ,43.05,43.2,44.45,42.8,43.6,43.5,43.46,175667,763471970000.0,804,79681,0.4536
2015-11-27,ACE,EQ,43.5,43.75,44.4,43.5,43.9,43.7,43.93,118472,520455150000.0,662,57260,0.4833
2015-11-30,ACE,EQ,43.7,44.0,48.4,43.95,47.1,47.15,46.94,903649,4241522429999.9995,4107,432911,0.47909999999999997
2015-12-01,ACE,EQ,47.15,47.3,47.5,45.75,46.55,46.9,46.55,324854,1512162250000.0,1957,135160,0.4161
2015-12-02,ACE,EQ,46.9,46.9,47.0,45.3,45.75,45.75,46.03,134375,618589020000.0,764,74893,0.5573
2015-12-03,ACE,EQ,45.75,45.75,46.0,44.7,44.7,45.2,45.48,122850,558758800000.0,668,79580,0.6478
2015-12-04,ACE,EQ,45.2,44.6,46.0,43.4,43.9,43.7,45.0,260247,1171023365000.0,1296,127789,0.49100000000000005
2015-12-07,ACE,EQ,43.7,44.25,45.0,42.8,42.8,43.0,43.72,167304,731441355000.0,833,117018,0.6994
2015-12-08,ACE,EQ,43.0,42.85,43.6,41.6,41.9,42.0,42.78,155268,664306555000.0,841,89111,0.5739
2015-12-09,ACE,EQ,42.0,41.55,42.6,40.1,40.6,40.45,41.18,162608,669620330000.0,914,102964,0.6332
2015-12-10,ACE,EQ,40.45,40.95,41.7,40.8,41.65,41.35,41.19,109948,452876965000.00006,684,50546,0.4597
2015-12-11,ACE,EQ,41.35,42.95,44.8,42.0,43.0,42.6,43.1,296347,1277243960000.0,1452,147300,0.49710000000000004
2015-12-14,ACE,EQ,42.6,42.1,43.3,41.75,43.0,43.1,42.72,115827,494868834999.99994,669,63284,0.5464
2015-12-15,ACE,EQ,43.1,42.8,44.35,42.4,43.05,43.2,43.25,160615,694679240000.0,755,82682,0.5147999999999999
2015-12-16,ACE,EQ,43.2,43.75,43.9,42.2,42.65,42.5,43.0,115547,496857565000.00006,735,53603,0.46390000000000003
2015-12-17,ACE,EQ,42.5,43.05,43.9,42.25,43.55,43.65,43.06,128394,552850045000.0,817,70920,0.5524
2015-12-18,ACE,EQ,43.65,43.1,43.9,43.1,43.1,43.25,43.35,81136,351691495000.0,483,42106,0.519
2015-12-21,ACE,EQ,43.25,43.25,44.5,43.15,43.8,43.85,43.97,207081,910448580000.0001,741,118186,0.5707
2015-12-22,ACE,EQ,43.85,44.2,44.4,43.05,43.55,43.7,43.84,146889,643891855000.0,580,74463,0.5069
2015-12-23,ACE,EQ,43.7,44.15,44.5,43.6,44.05,44.1,44.07,126956,559482365000.0,652,70631,0.5563
2015-12-24,ACE,EQ,44.1,43.75,45.8,43.75,44.5,44.7,44.81,344842,1545208175000.0,1440,136138,0.3948
2015-12-28,ACE,EQ,44.7,47.4,48.35,46.1,46.6,46.7,46.98,722099,3392120695000.0005,3633,362126,0.5015
2015-12-29,ACE,EQ,46.7,47.0,47.3,46.0,46.1,46.2,46.44,222027,1031191375000.0,1207,101216,0.4559
2015-12-30,ACE,EQ,46.2,46.6,46.9,45.5,45.55,45.7,45.98,155672,715752275000.0,664,88163,0.5663
2015-12-31,ACE,EQ,45.7,45.75,47.15,45.5,46.3,46.45,46.34,256870,1190361895000.0,1433,123915,0.48240000000000005
2016-01-01,ACE,EQ,46.45,46.85,46.95,46.25,46.5,46.6,46.63,148540,692587655000.0,799,75441,0.5079
2016-01-04,ACE,EQ,46.6,46.25,47.5,45.5,46.55,46.45,46.58,319336,1487502910000.0,1638,177556,0.556
2016-01-05,ACE,EQ,46.45,46.6,47.6,46.5,47.1,47.3,47.04,243448,1145120685000.0,1327,141926,0.583
2016-01-06,ACE,EQ,47.3,47.35,49.35,46.75,47.15,47.1,48.14,507537,2443476160000.0,2554,248955,0.4905
2016-01-07,ACE,EQ,47.1,46.75,46.8,44.2,44.4,44.55,45.49,202265,920011080000.0001,1090,120966,0.5981000000000001
2016-01-08,ACE,EQ,44.55,44.65,45.75,44.0,44.8,44.7,44.8,169597,759821320000.0,955,86414,0.5095000000000001
2016-01-11,ACE,EQ,44.7,44.35,46.0,43.05,45.0,45.2,44.99,186527,839145675000.0,1015,84617,0.4536
2016-01-12,ACE,EQ,45.2,45.7,46.85,44.6,44.95,44.7,45.35,219071,993545700000.0,1069,104375,0.4764
2016-01-13,ACE,EQ,44.7,45.45,45.6,40.8,42.7,42.75,42.69,212804,908469355000.0001,1136,121227,0.5697
2016-01-14,ACE,EQ,42.75,42.0,44.0,40.8,42.3,41.7,42.1,178634,752021810000.0,1052,85389,0.478
2016-01-15,ACE,EQ,41.7,42.55,42.65,39.1,39.4,39.4,40.75,241390,983662219999.9999,971,165891,0.6872
2016-01-18,ACE,EQ,39.4,39.0,39.3,37.1,37.3,37.5,38.25,198488,759230910000.0,1295,94641,0.4768
2016-01-19,ACE,EQ,37.5,37.65,39.25,37.3,38.3,38.4,38.33,105651,405008000000.0,591,59014,0.5586
2016-01-20,ACE,EQ,38.4,38.5,38.5,34.9,37.1,36.8,36.58,143618,525308470000.0,881,73551,0.5121
2016-01-21,ACE,EQ,36.8,37.8,38.4,36.5,37.5,37.55,37.43,73032,273346354999.99997,543,37967,0.5199
2016-01-22,ACE,EQ,37.55,38.95,39.1,38.0,38.65,38.8,38.68,67460,260914575000.0,463,35874,0.5318
2016-01-25,ACE,EQ,38.8,39.3,40.7,39.05,39.85,39.55,39.85,79011,314865665000.0,460,33270,0.42110000000000003
2016-01-27,ACE,EQ,39.55,40.25,40.8,39.3,39.5,39.4,39.79,116943,465344205000.0,666,30239,0.2586
2016-01-28,ACE,EQ,39.4,39.8,39.95,39.15,39.55,39.3,39.55,66622,263485929999.99997,326,21131,0.3172
2016-01-29,ACE,EQ,39.3,38.8,40.25,38.8,40.05,39.85,39.85,65844,262394235000.0,471,32397,0.49200000000000005
2016-02-01,ACE,EQ,39.85,40.35,41.5,40.0,40.5,40.5,40.51,76895,311532800000.0,447,37492,0.4876
2016-02-02,ACE,EQ,40.5,40.5,41.15,39.0,39.4,39.5,40.36,99419,401267995000.0,675,45101,0.4536
2016-02-03,ACE,EQ,39.5,39.4,40.5,38.0,38.75,38.8,38.91,55022,214065650000.0,367,32322,0.5874
2016-02-04,ACE,EQ,38.8,39.95,40.8,38.05,38.3,38.15,39.14,60811,237988245000.00003,233,18431,0.3031
2016-02-05,ACE,EQ,38.15,39.35,39.35,37.1,38.0,38.15,38.27,38417,147005925000.0,234,24174,0.6293
2016-02-08,ACE,EQ,38.15,38.75,38.75,37.35,37.5,37.45,37.86,104174,394429175000.0,434,66016,0.6337
2016-02-09,ACE,EQ,37.45,37.0,37.9,36.4,36.65,36.6,36.9,65438,241468120000.00003,320,32395,0.495
2016-02-10,ACE,EQ,36.6,36.35,36.6,36.0,36.55,36.5,36.17,47506,171807135000.0,234,31023,0.653
2016-02-11,ACE,EQ,36.5,36.15,36.9,35.0,35.05,35.15,35.39,58745,207917290000.0,329,44750,0.7618
2016-02-12,ACE,EQ,35.15,36.0,36.0,32.05,33.85,34.1,33.26,145194,482906084999.99994,562,77375,0.5329
2016-02-15,ACE,EQ,34.1,34.1,36.7,34.1,35.5,35.75,35.81,41185,147497310000.0,236,24589,0.5970000000000001
2016-02-16,ACE,EQ,35.75,35.1,36.35,34.0,34.6,34.15,34.73,56122,194936415000.0,253,41961,0.7477
2016-02-17,ACE,EQ,34.15,34.9,34.9,33.2,34.2,34.15,33.82,39298,132911985000.00002,204,23909,0.6084
2016-02-18,ACE,EQ,34.15,35.35,36.0,34.3,35.5,34.95,35.02,79542,278576575000.0,302,46185,0.5806
2016-02-19,ACE,EQ,34.95,36.0,36.7,35.0,36.2,36.3,35.97,36935,132866260000.00002,161,28685,0.7766
2016-02-22,ACE,EQ,36.3,36.75,40.55,35.95,39.8,40.0,39.39,340968,1342914595000.0,1783,177716,0.5212
2016-02-23,ACE,EQ,40.0,40.8,40.9,36.4,36.75,36.9,38.0,389626,1480653325000.0,3188,160539,0.41200000000000003
2016-02-24,ACE,EQ,36.9,36.8,37.8,36.2,36.9,37.2,37.18,60342,224363845000.00003,550,31724,0.5257000000000001
2016-02-25,ACE,EQ,37.2,37.4,37.65,36.05,36.3,36.2,36.72,46439,170530865000.0,360,25625,0.5518
2016-02-26,ACE,EQ,36.2,36.95,37.5,35.2,36.3,35.6,35.97,61232,220247575000.0,479,45256,0.7391
2016-02-29,ACE,EQ,35.6,36.0,36.5,34.8,35.6,35.35,35.56,47724,169701595000.0,508,25098,0.5259
2016-03-01,ACE,EQ,35.35,35.8,37.1,35.25,37.1,36.75,36.55,58612,214210890000.0,390,38722,0.6606000000000001
2016-03-02,ACE,EQ,36.75,37.6,38.75,37.25,37.25,37.45,37.85,89217,337713745000.0,471,47321,0.5304
2016-03-03,ACE,EQ,37.45,38.0,38.5,37.5,38.0,37.85,37.8,52908,200000485000.0,307,33836,0.6395000000000001
2016-03-04,ACE,EQ,37.85,37.8,38.4,37.25,37.35,37.55,37.95,58264,221116460000.0,314,32553,0.5587
2016-03-08,ACE,EQ,37.55,37.45,39.85,37.15,38.45,38.3,38.78,120751,468292890000.00006,593,45885,0.38
2016-03-09,ACE,EQ,38.3,37.45,38.1,37.4,38.0,37.85,37.8,62407,235914270000.00003,223,35487,0.5686
2016-03-10,ACE,EQ,37.85,37.2,38.75,37.05,37.55,37.45,37.79,80527,304348705000.0,398,45194,0.5612
2016-03-11,ACE,EQ,37.45,37.6,38.0,36.8,36.9,36.9,37.31,38863,145002330000.0,276,26736,0.688
2016-03-14,ACE,EQ,36.9,37.9,38.6,37.1,37.7,37.8,37.85,89069,337104110000.0,341,66997,0.7522
2016-03-15,ACE,EQ,37.8,37.7,38.15,36.75,36.9,36.95,37.38,66996,250427720000.00003,299,32965,0.49200000000000005
2016-03-16,ACE,EQ,36.95,37.5,37.5,35.9,37.0,36.75,36.74,678665,2493682865000.0,329,649381,0.9569
2016-03-17,ACE,EQ,36.75,36.7,37.5,36.0,36.2,36.1,36.58,102398,374557365000.0,350,69030,0.6741
2016-03-18,ACE,EQ,36.1,36.35,36.85,36.0,36.0,36.2,36.33,98002,356030840000.0,311,79212,0.8083
2016-03-21,ACE,EQ,36.2,36.5,36.8,36.05,36.6,36.45,36.43,41075,149616520000.0,205,27897,0.6792
2016-03-22,ACE,EQ,36.45,36.85,38.4,36.5,37.25,37.2,37.51,164012,615243445000.0,596,76140,0.4642
2016-03-23,ACE,EQ,37.2,37.2,39.4,37.2,39.05,38.95,38.72,334052,1293420790000.0,1705,185841,0.5563
2016-03-28,ACE,EQ,38.95,39.4,39.6,37.0,37.7,37.5,37.9,60570,229538340000.0,381,38791,0.6404000000000001
2016-03-29,ACE,EQ,37.5,37.05,38.25,36.15,36.5,36.7,37.17,64475,239669745000.00003,334,45266,0.7021
2016-03-30,ACE,EQ,36.7,37.4,38.7,37.05,38.65,38.6,38.1,105239,400925385000.0,468,83953,0.7977
2016-03-31,ACE,EQ,38.6,40.0,40.3,38.2,38.55,38.7,38.89,330964,1286954320000.0,2118,114365,0.3456
2016-04-01,ACE,EQ,38.7,38.15,39.95,38.15,39.1,39.15,39.17,117333,459639340000.00006,576,60169,0.5128
2016-04-04,ACE,EQ,39.15,39.25,39.25,38.2,38.5,38.5,38.51,35099,135177500000.0,224,19614,0.5588000000000001
2016-04-05,ACE,EQ,38.5,38.65,38.65,37.4,37.65,37.5,37.72,48526,183037485000.0,280,32133,0.6622
2016-04-06,ACE,EQ,37.5,37.5,40.1,37.25,37.85,37.95,38.44,53428,205401060000.0,393,30039,0.5622
2016-04-07,ACE,EQ,37.95,38.4,38.45,37.3,37.6,37.45,37.63,56338,212012520000.00003,302,32943,0.5847
2016-04-08,ACE,EQ,37.45,37.85,39.0,37.3,37.9,37.85,38.13,83945,320087695000.0,419,46972,0.5596
2016-04-11,ACE,EQ,37.85,37.85,41.35,37.85,40.4,40.3,40.3,714887,2881348020000.0,3233,214321,0.2998
2016-04-12,ACE,EQ,40.3,40.6,42.55,39.9,41.25,41.0,41.19,311685,1283831140000.0,1669,147111,0.47200000000000003
2016-04-13,ACE,EQ,41.0,41.4,42.3,40.8,41.0,41.05,41.5,187338,777452400000.0,781,107492,0.5738000000000001
2016-04-18,ACE,EQ,41.05,40.3,41.05,39.7,39.75,39.95,40.23,97148,390787325000.0,416,74271,0.7645000000000001
2016-04-20,ACE,EQ,39.95,40.0,40.45,39.8,39.8,39.9,40.07,66522,266585690000.0,275,41780,0.6281
2016-04-21,ACE,EQ,39.9,40.05,40.4,39.5,39.65,39.65,40.02,71197,284938150000.0,363,46032,0.6465000000000001
2016-04-22,ACE,EQ,39.65,39.5,40.05,39.1,39.45,39.3,39.56,60347,238738695000.00003,340,38473,0.6375000000000001
2016-04-25,ACE,EQ,39.3,39.05,39.7,38.55,38.6,38.7,39.06,51477,201050050000.0,266,30336,0.5893
2016-04-26,ACE,EQ,38.7,39.2,39.9,38.35,39.5,39.55,39.4,514767,2027967685000.0002,427,465108,0.9035
2016-04-27,ACE,EQ,39.55,39.55,40.0,39.4,39.65,39.6,39.77,74399,295904520000.0,307,49746,0.6686
2016-04-28,ACE,EQ,39.6,39.15,39.9,38.9,39.1,39.15,39.32,75952,298644430000.0,363,50209,0.6611
2016-04-29,ACE,EQ,39.15,39.0,41.4,39.0,40.2,40.2,40.39,165275,667569280000.0,942,84025,0.5084000000000001
2016-05-02,ACE,EQ,40.2,40.3,41.45,39.4,40.5,40.6,40.8,193221,788252295000.0,742,135902,0.7034
2016-05-03,ACE,EQ,40.6,40.95,41.5,39.6,39.7,39.8,40.48,87846,355628910000.0,441,49273,0.5609000000000001
2016-05-04,ACE,EQ,39.8,39.8,40.25,39.5,39.9,39.65,39.79,56745,225769300000.0,306,36486,0.643
2016-05-05,ACE,EQ,39.65,39.9,40.75,39.0,39.75,40.0,39.72,45131,179281095000.0,282,23681,0.5246999999999999
2016-05-06,ACE,EQ,40.0,39.55,39.95,39.2,39.6,39.6,39.62,31540,124967280000.0,173,15805,0.5011
2016-05-09,ACE,EQ,39.6,39.55,40.7,39.4,40.05,40.05,40.04,142399,570215650000.0,327,119266,0.8375
2016-05-10,ACE,EQ,40.05,39.65,41.3,39.65,40.75,40.85,40.69,66036,268716565000.0,314,49128,0.7440000000000001
2016-05-11,ACE,EQ,40.85,40.45,41.0,39.95,40.8,40.7,40.51,101947,413024740000.0,241,76457,0.75
2016-05-12,ACE,EQ,40.7,41.0,42.35,40.25,42.25,42.15,41.54,302857,1257974490000.0,1045,202776,0.6695000000000001
2016-05-13,ACE,EQ,42.15,41.5,42.8,41.5,42.0,42.0,42.18,137145,578436705000.0,622,91974,0.6706000000000001
2016-05-16,ACE,EQ,42.0,42.0,42.25,41.3,41.55,41.45,41.66,53506,222900815000.0,321,30927,0.578
2016-05-17,ACE,EQ,41.45,41.5,42.45,41.1,42.4,42.1,41.86,104370,436883390000.00006,591,67752,0.6492
2016-05-18,ACE,EQ,42.1,42.35,44.45,41.8,43.65,43.85,43.39,314537,1364702010000.0,1513,171609,0.5456000000000001
2016-05-19,ACE,EQ,43.85,43.4,44.2,42.25,43.3,42.75,43.41,139638,606135710000.0,714,75885,0.5434
2016-05-20,ACE,EQ,42.75,45.1,45.4,40.65,41.9,41.65,43.18,351796,1519094050000.0,1697,205592,0.5844
2016-05-23,ACE,EQ,41.65,42.9,42.9,40.5,40.9,40.8,41.18,51084,210345600000.0,452,39475,0.7726999999999999
2016-05-24,ACE,EQ,40.8,40.5,41.45,39.5,39.85,39.9,40.09,57459,230342195000.00003,276,42569,0.7409
2016-05-25,ACE,EQ,39.9,40.15,40.85,39.8,39.9,39.9,40.09,32690,131054335000.00002,217,24269,0.7424
2016-05-26,ACE,EQ,39.9,40.8,40.8,39.2,39.65,39.65,39.92,64958,259301410000.0,307,53452,0.8229000000000001
2016-05-27,ACE,EQ,39.65,40.15,41.75,40.05,40.8,40.75,40.67,138744,564291515000.0,946,63792,0.4598
2016-05-30,ACE,EQ,40.75,40.7,41.55,40.35,40.5,40.7,40.82,34285,139943485000.0,186,20201,0.5892000000000001
2016-05-31,ACE,EQ,40.7,40.7,41.0,39.85,40.1,40.15,40.36,36429,147029830000.0,194,25357,0.6961
2016-06-01,ACE,EQ,40.15,40.5,40.9,40.05,40.4,40.4,40.47,70498,285295470000.0,269,37272,0.5287
2016-06-02,ACE,EQ,40.4,40.4,40.75,40.1,40.1,40.15,40.19,39559,158992335000.0,184,32575,0.8235
2016-06-03,ACE,EQ,40.15,40.3,41.8,40.2,40.5,40.4,41.06,172823,709676120000.0,854,115122,0.6661
2016-06-06,ACE,EQ,40.4,40.55,40.6,39.45,39.9,39.8,39.98,78969,315724935000.0,299,62272,0.7886
2016-06-07,ACE,EQ,39.8,39.6,40.15,39.25,39.8,39.9,39.8,67518,268754820000.00003,288,42715,0.6325999999999999
2016-06-08,ACE,EQ,39.9,40.25,42.15,39.5,41.45,41.3,41.31,128321,530127180000.0,909,54627,0.4257
2016-06-09,ACE,EQ,41.3,41.75,41.75,40.05,40.15,40.25,40.56,61657,250089454999.99997,277,31321,0.508
2016-06-10,ACE,EQ,40.25,40.55,42.25,37.6,40.4,40.25,40.55,233546,947010450000.0,1156,83071,0.3557
2016-06-13,ACE,EQ,40.25,39.55,41.85,39.55,40.8,40.95,40.5,127354,515769200000.0,583,79661,0.6255
2016-06-14,ACE,EQ,40.95,40.7,41.45,40.2,40.5,40.8,40.61,83841,340507555000.0,417,46810,0.5583
2016-06-15,ACE,EQ,40.8,40.8,41.5,40.5,41.15,40.85,40.96,98248,402438710000.0,374,56934,0.5795
2016-06-16,ACE,EQ,40.85,41.0,41.3,39.85,40.1,40.15,40.47,85986,347943945000.0,347,56947,0.6623
2016-06-17,ACE,EQ,40.15,40.7,42.3,40.3,41.0,40.95,41.46,323369,1340766755000.0,1324,125263,0.3874
2016-06-20,ACE,EQ,40.95,40.5,41.3,40.1,40.1,40.3,40.5,142745,578145030000.0,524,94327,0.6607999999999999
2016-06-21,ACE,EQ,40.3,40.2,41.25,40.2,40.85,40.75,40.64,68458,278228145000.0,363,41798,0.6106
2016-06-22,ACE,EQ,40.75,42.0,43.0,41.05,41.05,41.35,41.92,368417,1544464425000.0,2415,149562,0.406
2016-06-23,ACE,EQ,41.35,41.55,41.7,40.5,41.3,41.35,41.03,79437,325965010000.0,437,42862,0.5396
2016-06-24,ACE,EQ,41.35,40.0,40.0,37.7,39.4,39.5,39.09,196647,768626945000.0,1059,115652,0.5881000000000001
2016-06-27,ACE,EQ,39.5,39.4,41.4,39.15,40.8,40.75,40.33,139368,562098250000.0,640,83780,0.6011
2016-06-28,ACE,EQ,40.75,40.85,46.8,40.8,45.85,46.15,44.68,1710508,7642011915000.001,6772,646908,0.37820000000000004
2016-06-29,ACE,EQ,46.15,47.9,48.9,47.0,47.9,47.65,48.06,2373409,11405564600000.0,11166,938842,0.3956
2016-06-30,ACE,EQ,47.65,48.0,49.0,47.0,47.4,47.3,47.96,452197,2168617630000.0,2277,211583,0.4679
2016-07-01,ACE,EQ,47.3,47.8,47.85,45.25,45.5,45.55,46.01,343322,1579755020000.0,1503,223954,0.6523000000000001
2016-07-04,ACE,EQ,45.55,45.7,46.85,45.5,46.05,46.1,46.21,207539,959056435000.0,979,110889,0.5343
2016-07-05,ACE,EQ,46.1,45.8,47.75,45.6,46.3,45.95,46.42,214924,997694460000.0,1087,113935,0.5301
2016-07-07,ACE,EQ,45.95,45.95,47.75,45.95,46.9,46.6,46.95,218600,1026351825000.0,1143,108523,0.4964
2016-07-08,ACE,EQ,46.6,47.0,47.0,45.8,45.8,46.05,46.17,71822,331618265000.0,337,42333,0.5894
2016-07-11,ACE,EQ,46.05,46.3,47.1,45.5,46.15,45.9,46.22,123886,572589170000.0,579,69415,0.5603
2016-07-12,ACE,EQ,45.9,46.15,46.2,45.2,45.75,45.45,45.58,105925,482788625000.0,441,65835,0.6215
2016-07-13,ACE,EQ,45.45,46.75,47.0,44.7,45.0,45.15,46.0,181190,833424035000.0,815,100495,0.5546
2016-07-14,ACE,EQ,45.15,45.15,45.65,44.45,44.75,44.95,44.96,157746,709241760000.0,718,94965,0.6020000000000001
2016-07-15,ACE,EQ,44.95,44.8,45.15,44.1,44.2,44.25,44.5,69631,309839560000.0,355,46566,0.6688
2016-07-18,ACE,EQ,44.25,44.25,45.35,43.25,43.6,43.45,44.25,85421,377998410000.0,540,48007,0.562
2016-07-19,ACE,EQ,43.45,43.75,43.8,42.5,43.0,42.95,42.95,97092,416975195000.0,443,70478,0.7259000000000001
2016-07-20,ACE,EQ,42.95,42.5,47.8,41.65,46.0,46.15,45.78,432484,1979877685000.0002,1927,137994,0.3191
2016-07-21,ACE,EQ,46.15,46.2,46.45,44.3,44.35,44.5,45.26,161535,731177005000.0,1034,94044,0.5822
2016-07-22,ACE,EQ,44.5,44.3,48.3,44.3,47.8,47.6,46.87,554817,2600359150000.0,2419,276255,0.4979
2016-07-25,ACE,EQ,47.6,47.75,49.45,46.9,48.7,48.5,48.66,442710,2154358220000.0,1813,286234,0.6465000000000001
2016-07-26,ACE,EQ,48.5,48.8,50.5,47.0,49.3,48.85,49.45,647739,3202995445000.0,2553,350325,0.5408
2016-07-27,ACE,EQ,48.85,49.2,49.9,48.2,48.8,48.6,48.94,197463,966351675000.0,758,113859,0.5766
2016-07-28,ACE,EQ,48.6,48.7,50.0,47.65,48.9,48.9,49.16,358583,1762724310000.0002,1361,202647,0.5651
2016-07-29,ACE,EQ,48.9,49.15,49.25,48.0,48.05,48.25,48.82,179365,875673840000.0,591,116484,0.6494
2016-08-01,ACE,EQ,48.25,48.85,50.9,48.5,49.4,49.35,49.96,539289,2694125720000.0,3765,319543,0.5925
2016-08-02,ACE,EQ,49.35,49.85,49.85,46.5,47.15,46.9,47.83,221690,1060258080000.0001,843,150693,0.6797
2016-08-03,ACE,EQ,46.9,46.85,47.8,45.0,45.6,45.7,46.33,119769,554863370000.0,569,74730,0.624
2016-08-04,ACE,EQ,45.7,46.05,47.0,46.0,46.35,46.35,46.36,66855,309955620000.0,413,28368,0.4243
2016-08-05,ACE,EQ,46.35,46.15,48.95,46.15,48.0,48.15,48.05,188367,905086594999.9999,776,113950,0.6049
2016-08-08,ACE,EQ,48.15,48.8,48.8,46.6,47.15,47.0,47.63,112503,535832675000.0,451,78104,0.6942
2016-08-09,ACE,EQ,47.0,46.5,50.4,45.55,48.6,49.2,48.67,1422919,6926044470000.0,6518,279937,0.1967
2016-08-10,ACE,EQ,49.2,48.65,48.65,45.4,45.8,45.7,46.46,404720,1880231275000.0,2368,182015,0.4497
2016-08-11,ACE,EQ,45.7,45.5,46.25,42.8,43.0,43.15,44.06,374624,1650625045000.0,2239,256668,0.6851
2016-08-12,ACE,EQ,43.15,43.45,43.85,41.45,41.95,41.7,42.41,491629,2084885539999.9998,2367,295264,0.6006
2016-08-16,ACE,EQ,41.7,41.65,43.5,41.55,42.9,42.85,42.85,158575,679562245000.0,863,81253,0.5124000000000001
2016-08-17,ACE,EQ,42.85,43.1,43.3,42.4,43.0,43.05,42.95,116495,500378255000.0,622,70660,0.6065
2016-08-18,ACE,EQ,43.05,43.15,44.2,42.75,43.3,43.25,43.45,130331,566251965000.0,658,68309,0.5241
2016-08-19,ACE,EQ,43.25,43.4,44.35,43.05,43.55,43.65,43.58,109994,479362995000.0,586,63855,0.5805
2016-08-22,ACE,EQ,43.65,43.65,44.2,42.6,42.8,42.9,43.05,197378,849782294999.9999,675,80982,0.4103
2016-08-23,ACE,EQ,42.9,42.6,43.95,42.6,43.2,43.35,43.24,95625,413449170000.0,482,45329,0.474
2016-08-24,ACE,EQ,43.35,43.4,43.5,42.7,42.75,42.8,43.05,65393,281547700000.0,353,39003,0.5964
2016-08-25,ACE,EQ,42.8,43.15,43.9,43.05,43.05,43.15,43.42,79929,347081800000.0,435,47790,0.5979
2016-08-26,ACE,EQ,43.15,43.3,43.5,42.15,42.75,42.4,42.77,67486,288636595000.0,347,41083,0.6088
2016-08-29,ACE,EQ,42.4,43.15,43.6,42.3,42.85,43.0,42.99,112246,482597470000.0,460,52026,0.4635
2016-08-30,ACE,EQ,43.0,42.8,44.0,42.8,43.3,43.4,43.59,85017,370563985000.0,397,56080,0.6596
2016-08-31,ACE,EQ,43.4,43.1,46.2,43.0,45.2,45.65,45.16,637857,2880509150000.0,2852,218356,0.3423
2016-09-01,ACE,EQ,45.65,44.75,45.65,43.55,44.1,43.95,44.66,161967,723275505000.0,1037,97102,0.5995
2016-09-02,ACE,EQ,43.95,43.95,45.6,43.85,45.55,45.2,44.96,168575,757829595000.0,764,105022,0.623
2016-09-06,ACE,EQ,45.2,45.5,45.7,44.8,44.8,45.0,45.2,111835,505481025000.0,545,68843,0.6156
2016-09-07,ACE,EQ,45.0,45.1,45.35,44.3,44.85,44.75,44.82,82345,369041575000.0,341,53925,0.6548999999999999
2016-09-08,ACE,EQ,44.75,45.2,46.6,43.9,44.3,44.3,45.11,185521,836852465000.0,1006,99153,0.5345000000000001
2016-09-09,ACE,EQ,44.3,44.6,45.4,43.7,44.45,44.5,44.44,122886,546139850000.0,540,55299,0.45
2016-09-12,ACE,EQ,44.5,43.6,43.8,42.15,42.45,42.55,43.02,130424,561062110000.0,614,96498,0.7399
2016-09-14,ACE,EQ,42.55,42.95,43.75,42.5,43.0,43.15,43.11,116433,501902040000.00006,594,58780,0.5048
2016-09-15,ACE,EQ,43.15,43.1,43.6,42.75,42.85,42.85,43.15,58755,253508540000.0,303,38918,0.6624
2016-09-16,ACE,EQ,42.85,43.05,43.9,42.7,43.0,42.8,43.34,140751,610035810000.0,467,88273,0.6272
2016-09-19,ACE,EQ,42.8,43.9,43.9,42.85,43.6,43.55,43.32,99087,429257934999.99994,336,71818,0.7248
2016-09-20,ACE,EQ,43.55,43.65,44.5,43.25,43.4,43.5,43.7,87964,384402395000.0,454,49526,0.563
2016-09-21,ACE,EQ,43.5,43.5,44.2,42.0,42.7,42.75,43.27,218565,945664565000.0,674,154878,0.7086
2016-09-22,ACE,EQ,42.75,43.25,43.8,42.05,43.55,43.5,43.17,138311,597068225000.0,601,76146,0.5505
2016-09-23,ACE,EQ,43.5,43.55,45.8,43.4,44.55,44.6,44.75,363215,1625227215000.0,2449,167969,0.4625
